1280	7.416533	1.834357
1312	3.898576	1.959625
1344	4.844602	2.119555
1376	4.105607	2.261975
1408	7.173334	2.464226
1440	4.398201	2.636885
1472	6.386422	2.848183
1504	5.391110	3.006881
1536	31.082151	3.231801
