edgeDetector	0.073654	0.165699	0.376437	1.746811	1.951633	0.008546	
edgeDetector_optLoops	0.070874	0.159956	0.354979	1.437804	1.530936	0.008226	
edgeDetector_par0	0.070891	0.157645	0.355476	1.441594	1.529701	0.008252	
edgeDetector_par1	0.023658	0.030628	0.093232	0.278473	0.295298	0.001870	
edgeDetector_par2		
