3328	12470533	1386513	1394958	1386515
3072	10630165	1181690	1192990	1181692
3328	12473877	1386522	1398302	1386524
3584	14461445	1607729	1616398	1607731
3584	14465045	1607738	1619998	1607740
3840	16599813	1845329	1854222	1845331
3840	16603669	1845338	1858078	1845340
4096	18885638	2099314	2108430	2099315
4096	18889751	2099323	2112542	2099324
