950000	0.003689	0.003031	0.002441	0.002118
950000	0.002557	0.004231	0.000627	0.001154
950000	0.002315	0.003569	0.001045	0.007248
950000	0.002008	0.003512	0.000594	0.003230
1000000	0.002208	0.004549	0.000617	0.001158
1000000	0.002668	0.003823	0.001106	0.001061
1000000	0.002118	0.003244	0.001839	0.001130
1000000	0.002117	0.003253	0.001558	0.000911
1000000	0.002579	0.003545	0.000760	0.001199
1000000	0.002165	0.003282	0.000656	0.002692
1000000	0.002142	0.003648	0.001468	0.002128
1000000	0.002099	0.003196	0.001893	0.001065
1000000	0.002118	0.003182	0.000911	0.001454
1000000	0.002597	0.003249	0.005434	0.000903
1000000	0.002506	0.003479	0.000960	0.000905
1000000	0.002837	0.003377	0.000610	0.001657
1000000	0.002459	0.004392	0.001449	0.006608
1000000	0.003124	0.003094	0.002325	0.000956
1000000	0.002261	0.004185	0.000967	0.007395
1000000	0.002312	0.003093	0.000651	0.001279
1000000	0.002332	0.003810	0.000739	0.001204
1000000	0.002132	0.003157	0.001867	0.000918
1000000	0.002306	0.003263	0.000818	0.000933
1000000	0.002889	0.003194	0.002922	0.000942
1000000	0.002210	0.004749	0.000635	0.001220
1050000	0.002209	0.004805	0.000642	0.001267
1050000	0.002162	0.004879	0.001208	0.001228
1050000	0.002374	0.004196	0.001591	0.001751
1050000	0.002344	0.003388	0.001729	0.002564
1050000	0.002210	0.003315	0.001808	0.000986
1050000	0.002203	0.003401	0.001607	0.001479
1050000	0.002139	0.003514	0.001862	0.000972
1050000	0.002186	0.003588	0.001369	0.002691
1050000	0.002212	0.003333	0.001917	0.000979
1050000	0.002188	0.003467	0.000852	0.000970
1050000	0.002187	0.003406	0.006372	0.001023
1050000	0.002187	0.003395	0.001862	0.002394
1050000	0.002177	0.003464	0.001417	0.000977
1050000	0.002180	0.003283	0.000886	0.001669
1050000	0.003790	0.003359	0.003092	0.000984
1050000	0.003756	0.003341	0.000649	0.002551
1050000	0.002716	0.004550	0.000650	0.001309
1050000	0.002241	0.003349	0.001602	0.001623
1050000	0.002203	0.003349	0.001976	0.001010
1050000	0.002188	0.003396	0.000906	0.000931
1050000	0.002195	0.003387	0.002427	0.001271
1100000	0.002349	0.003496	0.001718	0.000982
1100000	0.002284	0.003485	0.002399	0.001007
1100000	0.003599	0.003464	0.002124	0.000986
1100000	0.003286	0.003473	0.001538	0.000993
1100000	0.002962	0.003452	0.002050	0.001065
1100000	0.002540	0.003538	0.001203	0.003388
1100000	0.002775	0.003486	0.003510	0.000997
1100000	0.003880	0.003515	0.002448	0.000989
1100000	0.002246	0.003449	0.002704	0.000992
1100000	0.003700	0.003410	0.002958	0.001887
1100000	0.002795	0.003413	0.000940	0.000972
1100000	0.002421	0.003556	0.001301	0.002473
1100000	0.002814	0.003709	0.000712	0.002274
1100000	0.002455	0.004566	0.000681	0.001292
1100000	0.002346	0.003433	0.000710	0.001241
1100000	0.002351	0.003854	0.000659	0.002284
1100000	0.002376	0.004083	0.000684	0.005685
1100000	0.003834	0.003497	0.003110	0.001063
1100000	0.004207	0.003527	0.002729	0.001059
1100000	0.002239	0.003424	0.001087	0.001018
1100000	0.004204	0.003614	0.002500	0.001052
1150000	0.002343	0.003620	0.002014	0.001036
1150000	0.002414	0.004297	0.001846	0.001812
1150000	0.002755	0.004244	0.001102	0.002675
1150000	0.002600	0.004140	0.000961	0.002784
1150000	0.002514	0.003604	0.000699	0.001852
1150000	0.003207	0.003566	0.000770	0.002898
1150000	0.003019	0.004119	0.002266	0.001985
1150000	0.002353	0.004058	0.000958	0.001181
1150000	0.002415	0.003694	0.000960	0.001135
1150000	0.002411	0.003878	0.001022	0.002900
1150000	0.002581	0.004258	0.001705	0.003743
1150000	0.002448	0.004386	0.000882	0.002543
1150000	0.002497	0.003592	0.000733	0.002481
1150000	0.002939	0.004720	0.000698	0.001315
1150000	0.003312	0.003515	0.001512	0.002583
1150000	0.002831	0.003616	0.000700	0.002452
1150000	0.002401	0.003613	0.002256	0.001087
1150000	0.004248	0.003702	0.002626	0.001022
1150000	0.002399	0.003669	0.002005	0.001015
1150000	0.002407	0.003634	0.001390	0.001034
1150000	0.004410	0.003876	0.002761	0.001043
1200000	0.002504	0.004325	0.002163	0.003616
1200000	0.002621	0.003846	0.001599	0.001102
1200000	0.003088	0.003711	0.000848	0.003842
1200000	0.002484	0.003870	0.002612	0.001082
1200000	0.002495	0.003841	0.001025	0.001203
1200000	0.002495	0.005423	0.002975	0.001632
1200000	0.002858	0.003704	0.000741	0.001418
1200000	0.002816	0.004091	0.000758	0.004662
1200000	0.002946	0.003776	0.000970	0.001061
1200000	0.002510	0.004040	0.005328	0.003316
1200000	0.002627	0.005317	0.000743	0.001426
1200000	0.002761	0.003756	0.000768	0.003345
1200000	0.002454	0.003895	0.002502	0.001673
1200000	0.002510	0.003856	0.001031	0.003341
1200000	0.002606	0.005143	0.001075	0.001774
1200000	0.002696	0.004324	0.000811	0.001474
1200000	0.002466	0.003761	0.000964	0.001084
1200000	0.003872	0.003842	0.002991	0.001281
1200000	0.002485	0.004060	0.002247	0.001906
1200000	0.002510	0.004282	0.002186	0.004226
1200000	0.002805	0.003817	0.000936	0.001093
1250000	0.002950	0.004156	0.001065	0.001248
1250000	0.002591	0.004534	0.001688	0.002227
1250000	0.002840	0.003856	0.000774	0.003152
1250000	0.003233	0.004082	0.000784	0.002622
1250000	0.002587	0.004068	0.001500	0.001611
1250000	0.002604	0.004338	0.001048	0.002132
1250000	0.003138	0.003862	0.000775	0.001732
1250000	0.003107	0.004174	0.000796	0.003533
1250000	0.002925	0.004001	0.001128	0.004826
1250000	0.003232	0.005328	0.000771	0.004521
1250000	0.003701	0.005209	0.008574	0.001759
1250000	0.003185	0.003874	0.002061	0.001120
1250000	0.002587	0.004365	0.000935	0.001489
1250000	0.002870	0.005329	0.000854	0.003644
1250000	0.002817	0.003855	0.001465	0.011344
1250000	0.003092	0.004319	0.000780	0.003432
1250000	0.003082	0.003973	0.001009	0.001969
1250000	0.002604	0.004126	0.001019	0.003332
1250000	0.002723	0.004305	0.000770	0.001469
1250000	0.002791	0.004077	0.002668	0.001139
1250000	0.002545	0.004434	0.001978	0.003104
1300000	0.003116	0.004177	0.000830	0.001210
1300000	0.002700	0.005350	0.002361	0.001530
1300000	0.003284	0.004283	0.000829	0.002113
1300000	0.003216	0.004187	0.001013	0.002281
1300000	0.002713	0.005862	0.002015	0.002701
1300000	0.002789	0.004063	0.000977	0.001138
1300000	0.002885	0.004564	0.000997	0.007935
1300000	0.003127	0.004065	0.000828	0.012668
1300000	0.003388	0.004186	0.002177	0.001314
1300000	0.002713	0.005563	0.002139	0.001523
1300000	0.003399	0.004062	0.000797	0.004752
1300000	0.004114	0.004159	0.000984	0.001199
1300000	0.002704	0.005651	0.003585	0.001568
1300000	0.002856	0.004352	0.000791	0.001925
1300000	0.002729	0.004174	0.002094	0.001381
1300000	0.002761	0.005947	0.000821	0.003286
1300000	0.002796	0.004215	0.002404	0.001157
1300000	0.002709	0.004204	0.001000	0.003901
1300000	0.002789	0.004286	0.002407	0.001412
1300000	0.003308	0.005463	0.000842	0.001527
1300000	0.004877	0.005849	0.004223	0.001566
1350000	0.003979	0.005206	0.008024	0.001503
1350000	0.003555	0.004899	0.004482	0.007319
1350000	0.002851	0.005141	0.004082	0.006353
1350000	0.002821	0.006519	0.001123	0.002568
1350000	0.003545	0.004962	0.004294	0.005337
1350000	0.003572	0.005285	0.004376	0.002489
1350000	0.003255	0.005727	0.009269	0.003377
1350000	0.003948	0.004556	0.001037	0.002751
1350000	0.002861	0.005480	0.000908	0.001201
1350000	0.003237	0.004367	0.003767	0.001592
1350000	0.002836	0.005301	0.001154	0.001236
1350000	0.003798	0.006542	0.010846	0.003212
1350000	0.003472	0.004647	0.001043	0.001550
1350000	0.003293	0.005126	0.000847	0.003833
1350000	0.002814	0.004337	0.001784	0.002673
1350000	0.002930	0.004313	0.000912	0.001210
1350000	0.002822	0.006310	0.004126	0.003113
1350000	0.002793	0.004854	0.003225	0.009341
1350000	0.003323	0.006264	0.001535	0.002470
1350000	0.002884	0.004380	0.003378	0.001875
1350000	0.003147	0.004978	0.000916	0.001268
1400000	0.003934	0.004798	0.001053	0.002116
1400000	0.003472	0.004626	0.001172	0.003569
1400000	0.003040	0.004534	0.001102	0.001231
1400000	0.004094	0.006646	0.006166	0.002584
1400000	0.004669	0.004897	0.001702	0.001716
1400000	0.003153	0.004642	0.000906	0.001287
1400000	0.002887	0.005884	0.001635	0.003145
1400000	0.003709	0.005628	0.005424	0.002573
1400000	0.003265	0.004651	0.002699	0.016607
1400000	0.003413	0.004635	0.024759	0.021676
1400000	0.002897	0.004927	0.017230	0.017950
1400000	0.003190	0.004436	0.023393	0.019751
1400000	0.003500	0.006418	0.004372	0.002639
1400000	0.003532	0.006990	0.010173	0.001252
1400000	0.004038	0.004525	0.003133	0.001590
1400000	0.004490	0.005250	0.008086	0.003143
1400000	0.003841	0.006032	0.008757	0.001603
1400000	0.003295	0.007162	0.005463	0.001397
1400000	0.004008	0.006685	0.008252	0.002165
1400000	0.003190	0.004647	0.002627	0.004133
1400000	0.003017	0.004554	0.003341	0.003307
1450000	0.004572	0.006905	0.008342	0.001322
1450000	0.004164	0.005719	0.004285	0.001854
1450000	0.003202	0.005042	0.003673	0.006613
1450000	0.007014	0.005045	0.002410	0.001614
1450000	0.003492	0.004770	0.000941	0.001349
1450000	0.003208	0.004982	0.000921	0.001294
1450000	0.004427	0.005607	0.001458	0.001835
1450000	0.003586	0.007294	0.009327	0.001307
1450000	0.004729	0.006951	0.007563	0.001331
1450000	0.004400	0.005316	0.003288	0.002609
1450000	0.004010	0.005987	0.005348	0.004285
1450000	0.003742	0.006654	0.003240	0.001347
1450000	0.004804	0.006790	0.007915	0.001340
1450000	0.003433	0.006769	0.009712	0.001277
1450000	0.003530	0.006599	0.001547	0.002559
1450000	0.003275	0.005483	0.003231	0.002572
1450000	0.003581	0.007083	0.004856	0.001322
1450000	0.004011	0.006645	0.007614	0.001328
1450000	0.003917	0.004731	0.002097	0.001619
1450000	0.003316	0.004582	0.001137	0.001453
1450000	0.003102	0.005495	0.001247	0.001315
1500000	0.003484	0.006249	0.001774	0.003423
1500000	0.004173	0.005846	0.001532	0.001712
1500000	0.003343	0.005099	0.003295	0.001762
1500000	0.003185	0.004870	0.002353	0.001681
1500000	0.003231	0.004732	0.001358	0.001335
1500000	0.003128	0.005931	0.002021	0.002008
1500000	0.003120	0.005723	0.001240	0.001450
1500000	0.003737	0.004920	0.001872	0.001895
1500000	0.003715	0.004796	0.003029	0.002942
1500000	0.003167	0.005066	0.003487	0.002927
1500000	0.003520	0.004874	0.002673	0.003416
1500000	0.003704	0.005042	0.002701	0.002852
1500000	0.003282	0.005073	0.009349	0.003463
1500000	0.003368	0.005491	0.005777	0.001338
1500000	0.004720	0.005409	0.001550	0.003090
1500000	0.003653	0.005125	0.003137	0.002375
1500000	0.003239	0.004874	0.001804	0.005013
1500000	0.004638	0.004814	0.001943	0.003147
1500000	0.003823	0.005271	0.003184	0.002001
1500000	0.003235	0.004867	0.003015	0.005443
1500000	0.003248	0.006336	0.003601	0.003209
