1024	3.84157	0.0838861
2048	0.128931	0.0066839
3072	0.488016	0.0148051
4096	0.966995	0.0259014
5120	1.60934	0.0407243
6144	2.4253	0.0582803
7168	3.42939	0.0780145
8192	4.63598	0.102417
9216	5.97672	0.129636
10240	7.5124	0.162259
11264	9.24814	0.194855
12288	11.545	0.228147
13312	13.9828	0.266075
14336	16.8627	0.306801
15360	20.1306	0.351615
16384	28.3522	0.399149
